client_id,account_id,district_id,birthday,gender,dem_name,dem_region
5347,4434,41,490331,m,Usti nad Labem,north Bohemia
5352,4437,40,760818,f,Teplice,north Bohemia
5353,4438,48,670522,f,Rychnov nad Kneznou,east Bohemia
5354,4439,30,670105,f,Sokolov,west Bohemia
5358,4442,54,420831,m,Brno - mesto,south Moravia
5362,4445,47,391209,m,Pardubice,east Bohemia
5364,4447,62,640314,m,Uherske Hradiste,south Moravia
5366,4448,60,710920,f,Prostejov,south Moravia
5374,4454,63,471126,m,Vyskov,south Moravia
5376,4456,14,700123,m,Ceske Budejovice,south Bohemia
5379,4458,60,780320,m,Prostejov,south Moravia
5384,4462,73,350721,m,Opava,north Moravia
5385,4463,67,740201,m,Bruntal,north Moravia
5389,4467,17,680831,m,Pelhrimov,south Bohemia
5392,4470,16,550328,f,Jindrichuv Hradec,south Bohemia
5393,4471,4,551203,m,Kladno,central Bohemia
5395,4473,45,620601,m,Jicin,east Bohemia
5397,4475,72,690730,f,Olomouc,north Moravia
5399,4476,24,721227,f,Karlovy Vary,west Bohemia
5402,4478,70,680529,f,Karvina,north Moravia
5404,4480,58,760918,f,Jihlava,south Moravia
5409,4484,54,480325,m,Brno - mesto,south Moravia
5413,4488,33,460410,m,Decin,north Bohemia
5420,4493,61,350719,m,Trebic,south Moravia
5433,4503,50,750924,m,Svitavy,east Bohemia
5441,4511,33,570125,m,Decin,north Bohemia
5445,4514,69,520916,m,Jesenik,north Moravia
5450,4519,8,400828,m,Mlada Boleslav,central Bohemia
5460,4526,63,611001,m,Vyskov,south Moravia
5461,4527,9,680920,f,Nymburk,central Bohemia
5468,4533,68,440527,f,Frydek - Mistek,north Moravia
5469,4534,63,790302,f,Vyskov,south Moravia
5472,4537,53,560510,m,Blansko,south Moravia
5473,4538,70,680809,f,Karvina,north Moravia
5478,4543,33,451027,m,Decin,north Bohemia
5487,4550,56,470917,f,Breclav,south Moravia
5517,4576,27,640313,m,Plzen - jih,west Bohemia
5521,4580,9,730515,f,Nymburk,central Bohemia
5526,4585,27,470319,m,Plzen - jih,west Bohemia
5530,4588,12,530329,m,Pribram,central Bohemia
5531,4589,4,790515,m,Kladno,central Bohemia
5539,4596,74,350605,m,Ostrava - mesto,north Moravia
5563,4616,1,760101,m,Hl.m. Praha,Prague
5565,4618,3,661222,f,Beroun,central Bohemia
5574,4626,9,700912,f,Nymburk,central Bohemia
5579,4631,77,510216,m,Vsetin,north Moravia
5606,4650,4,800806,m,Kladno,central Bohemia
5617,4659,56,580801,f,Breclav,south Moravia
5618,4660,63,530322,f,Vyskov,south Moravia
5642,4681,70,571104,f,Karvina,north Moravia
5684,4715,8,550302,f,Mlada Boleslav,central Bohemia
5699,4725,73,501008,m,Opava,north Moravia
5701,4727,2,591122,f,Benesov,central Bohemia
5704,4729,66,751009,f,Zdar nad Sazavou,south Moravia
5722,4743,64,591007,f,Zlin,south Moravia
5727,4746,54,530224,m,Brno - mesto,south Moravia
5736,4753,1,530516,m,Hl.m. Praha,Prague
5753,4768,39,480523,m,Most,north Bohemia
5760,4774,66,480508,m,Zdar nad Sazavou,south Moravia
5774,4784,46,600115,f,Nachod,east Bohemia
5788,4794,72,620504,m,Olomouc,north Moravia
5801,4803,26,791210,f,Plzen - mesto,west Bohemia
5826,4825,15,680909,m,Cesky Krumlov,south Bohemia
5858,4851,52,520717,m,Usti nad Orlici,east Bohemia
5860,4852,47,640422,m,Pardubice,east Bohemia
5866,4858,67,780403,f,Bruntal,north Moravia
5873,4863,5,790406,f,Kolin,central Bohemia
5911,4894,14,351003,m,Ceske Budejovice,south Bohemia
5928,4907,42,700910,f,Havlickuv Brod,east Bohemia
5965,4937,12,510410,m,Pribram,central Bohemia
5977,4948,43,790531,m,Hradec Kralove,east Bohemia
5978,4949,33,440127,f,Decin,north Bohemia
6001,4969,60,370501,m,Prostejov,south Moravia
6015,4981,54,731121,m,Brno - mesto,south Moravia
6033,4994,1,660527,m,Hl.m. Praha,Prague
6034,4995,20,390815,m,Strakonice,south Bohemia
6039,4999,1,580703,f,Hl.m. Praha,Prague
6042,5001,53,631012,m,Blansko,south Moravia
6052,5011,31,490406,m,Tachov,west Bohemia
6067,5024,70,500313,f,Karvina,north Moravia
6077,5033,54,800430,f,Brno - mesto,south Moravia
6112,5063,43,581228,f,Hradec Kralove,east Bohemia
6114,5065,66,400215,f,Zdar nad Sazavou,south Moravia
6115,5066,13,531225,f,Rakovnik,central Bohemia
6122,5072,6,680216,f,Kutna Hora,central Bohemia
6144,5092,74,561219,f,Ostrava - mesto,north Moravia
6175,5118,72,640517,m,Olomouc,north Moravia
6178,5120,1,401015,f,Hl.m. Praha,Prague
6183,5125,1,631116,m,Hl.m. Praha,Prague
6185,5126,58,480305,f,Jihlava,south Moravia
6191,5129,68,521224,m,Frydek - Mistek,north Moravia
6196,5133,68,430309,m,Frydek - Mistek,north Moravia
6235,5164,5,400404,m,Kolin,central Bohemia
6255,5180,54,460101,f,Brno - mesto,south Moravia
6257,5181,75,420820,f,Prerov,north Moravia
6272,5194,1,421010,m,Hl.m. Praha,Prague
6275,5196,13,561230,m,Rakovnik,central Bohemia
6299,5213,1,360809,m,Hl.m. Praha,Prague
6301,5215,55,490308,f,Brno - venkov,south Moravia
6317,5228,77,570127,f,Vsetin,north Moravia
6342,5250,8,540604,m,Mlada Boleslav,central Bohemia
6349,5256,72,721203,m,Olomouc,north Moravia
6359,5263,64,760706,m,Zlin,south Moravia
6363,5267,4,731020,f,Kladno,central Bohemia
6366,5269,49,660221,m,Semily,east Bohemia
6367,5270,44,700428,m,Chrudim,east Bohemia
6383,5283,15,700107,m,Cesky Krumlov,south Bohemia
6391,5290,34,520130,m,Chomutov,north Bohemia
6408,5305,47,560629,m,Pardubice,east Bohemia
6417,5313,40,500107,m,Teplice,north Bohemia
6422,5317,28,600923,m,Plzen - sever,west Bohemia
6452,5343,64,420717,m,Zlin,south Moravia
6468,5357,70,440223,m,Karvina,north Moravia
6469,5358,4,530316,m,Kladno,central Bohemia
6473,5362,76,400930,f,Sumperk,north Moravia
6478,5366,70,510520,m,Karvina,north Moravia
6481,5369,54,581224,f,Brno - mesto,south Moravia
6485,5372,48,620521,f,Rychnov nad Kneznou,east Bohemia
6499,5385,44,630201,m,Chrudim,east Bohemia
6501,5387,1,701104,m,Hl.m. Praha,Prague
6511,5395,47,530807,m,Pardubice,east Bohemia
6544,5422,66,740804,m,Zdar nad Sazavou,south Moravia
6546,5423,15,630822,f,Cesky Krumlov,south Bohemia
6551,5428,24,480812,f,Karlovy Vary,west Bohemia
6552,5429,71,550221,m,Novy Jicin,north Moravia
6567,5442,34,781121,f,Chomutov,north Bohemia
6571,5445,72,710324,f,Olomouc,north Moravia
6604,5472,1,480726,m,Hl.m. Praha,Prague
6610,5477,57,540603,m,Hodonin,south Moravia
6616,5481,52,530618,m,Usti nad Orlici,east Bohemia
6619,5483,13,431218,f,Rakovnik,central Bohemia
6644,5505,1,590906,f,Hl.m. Praha,Prague
6691,5541,43,421015,m,Hradec Kralove,east Bohemia
6698,5546,43,520713,f,Hradec Kralove,east Bohemia
6729,5572,15,571227,m,Cesky Krumlov,south Bohemia
6731,5574,13,431126,m,Rakovnik,central Bohemia
6749,5591,9,430929,f,Nymburk,central Bohemia
6753,5593,15,620523,m,Cesky Krumlov,south Bohemia
6764,5602,19,440412,m,Prachatice,south Bohemia
6789,5622,70,790326,m,Karvina,north Moravia
6798,5628,61,480803,f,Trebic,south Moravia
6803,5632,5,801207,f,Kolin,central Bohemia
6827,5648,59,690428,m,Kromeriz,south Moravia
6829,5650,10,631224,f,Praha - vychod,central Bohemia
6844,5661,53,710905,f,Blansko,south Moravia
6886,5692,66,420313,f,Zdar nad Sazavou,south Moravia
6892,5698,1,510322,f,Hl.m. Praha,Prague
6895,5700,42,710624,m,Havlickuv Brod,east Bohemia
6906,5708,64,490925,m,Zlin,south Moravia
6922,5724,14,390427,f,Ceske Budejovice,south Bohemia
6924,5726,17,670823,m,Pelhrimov,south Bohemia
6936,5735,52,590227,f,Usti nad Orlici,east Bohemia
6944,5740,43,700313,m,Hradec Kralove,east Bohemia
6946,5742,74,700129,f,Ostrava - mesto,north Moravia
6967,5758,44,531217,m,Chrudim,east Bohemia
6978,5767,72,650405,m,Olomouc,north Moravia
6987,5774,1,680129,m,Hl.m. Praha,Prague
7010,5794,70,670630,m,Karvina,north Moravia
7043,5817,77,400630,m,Vsetin,north Moravia
7065,5837,5,710707,f,Kolin,central Bohemia
7100,5868,44,610923,f,Chrudim,east Bohemia
7102,5870,75,670720,f,Prerov,north Moravia
7112,5878,76,610624,m,Sumperk,north Moravia
7127,5891,54,570929,m,Brno - mesto,south Moravia
7150,5912,45,630916,f,Jicin,east Bohemia
7166,5927,15,640513,m,Cesky Krumlov,south Bohemia
7186,5944,27,440601,f,Plzen - jih,west Bohemia
7195,5952,50,620911,m,Svitavy,east Bohemia
7234,5984,11,650804,m,Praha - zapad,central Bohemia
7241,5991,1,570906,f,Hl.m. Praha,Prague
7286,6030,47,700210,f,Pardubice,east Bohemia
7291,6034,6,401202,f,Kutna Hora,central Bohemia
7299,6040,1,380916,m,Hl.m. Praha,Prague
7311,6051,56,490518,m,Breclav,south Moravia
7324,6061,1,630318,f,Hl.m. Praha,Prague
7325,6062,24,750124,m,Karlovy Vary,west Bohemia
7327,6064,49,590522,m,Semily,east Bohemia
7339,6075,19,740228,f,Prachatice,south Bohemia
7348,6083,6,771026,f,Kutna Hora,central Bohemia
7366,6097,29,730412,f,Rokycany,west Bohemia
7390,6118,1,371104,m,Hl.m. Praha,Prague
7411,6138,54,630125,f,Brno - mesto,south Moravia
7422,6148,74,581126,m,Ostrava - mesto,north Moravia
7434,6157,34,420404,f,Chomutov,north Bohemia
7435,6158,67,570416,f,Bruntal,north Moravia
7521,6226,74,600209,f,Ostrava - mesto,north Moravia
7567,6265,5,370315,m,Kolin,central Bohemia
7576,6273,38,620710,m,Louny,north Bohemia
7586,6281,56,730128,f,Breclav,south Moravia
7594,6289,64,490407,f,Zlin,south Moravia
7614,6306,64,770305,m,Zlin,south Moravia
7632,6321,1,480111,m,Hl.m. Praha,Prague
7672,6353,26,530405,m,Plzen - mesto,west Bohemia
7678,6358,3,620407,m,Beroun,central Bohemia
7683,6363,74,460401,m,Ostrava - mesto,north Moravia
7723,6397,48,660614,f,Rychnov nad Kneznou,east Bohemia
7727,6400,31,580613,f,Tachov,west Bohemia
7753,6425,31,780923,f,Tachov,west Bohemia
7765,6434,1,580224,f,Hl.m. Praha,Prague
7772,6440,1,761230,f,Hl.m. Praha,Prague
7787,6453,34,510710,m,Chomutov,north Bohemia
7796,6461,50,750927,f,Svitavy,east Bohemia
7800,6463,16,570830,f,Jindrichuv Hradec,south Bohemia
7814,6472,61,760106,f,Trebic,south Moravia
7815,6473,12,460119,f,Pribram,central Bohemia
7843,6495,6,660511,m,Kutna Hora,central Bohemia
7855,6505,7,640130,f,Melnik,central Bohemia
7862,6510,74,651017,m,Ostrava - mesto,north Moravia
7863,6511,72,590312,m,Olomouc,north Moravia
7864,6512,34,351214,m,Chomutov,north Bohemia
7914,6555,38,661024,f,Louny,north Bohemia
7959,6592,1,780629,f,Hl.m. Praha,Prague
7970,6602,74,671120,m,Ostrava - mesto,north Moravia
7980,6609,16,760808,m,Jindrichuv Hradec,south Bohemia
8013,6636,72,420622,m,Olomouc,north Moravia
8030,6649,1,670719,m,Hl.m. Praha,Prague
8064,6678,54,661129,f,Brno - mesto,south Moravia
8074,6686,61,581007,m,Trebic,south Moravia
8076,6688,16,500727,f,Jindrichuv Hradec,south Bohemia
8089,6699,35,650406,m,Jablonec n. Nisou,north Bohemia
8091,6701,49,710210,m,Semily,east Bohemia
8096,6706,38,791102,f,Louny,north Bohemia
8105,6715,48,630312,m,Rychnov nad Kneznou,east Bohemia
8130,6738,62,760508,f,Uherske Hradiste,south Moravia
8200,6792,1,440531,f,Hl.m. Praha,Prague
8217,6806,1,780802,m,Hl.m. Praha,Prague
8276,6856,43,790608,f,Hradec Kralove,east Bohemia
8287,6866,14,360926,m,Ceske Budejovice,south Bohemia
8295,6872,15,510123,f,Cesky Krumlov,south Bohemia
8327,6897,48,450831,f,Rychnov nad Kneznou,east Bohemia
8333,6902,60,660201,m,Prostejov,south Moravia
8342,6910,76,790730,m,Sumperk,north Moravia
8356,6922,3,690904,m,Beroun,central Bohemia
8359,6924,74,791206,m,Ostrava - mesto,north Moravia
8362,6927,74,750915,f,Ostrava - mesto,north Moravia
8366,6930,41,600521,f,Usti nad Labem,north Bohemia
8392,6950,36,660508,f,Liberec,north Bohemia
8432,6985,38,680106,f,Louny,north Bohemia
8463,7011,75,470904,m,Prerov,north Moravia
8489,7033,75,521227,f,Prerov,north Moravia
8502,7045,51,430419,m,Trutnov,east Bohemia
8506,7049,69,791225,f,Jesenik,north Moravia
8510,7052,55,470524,m,Brno - venkov,south Moravia
8548,7082,57,450510,f,Hodonin,south Moravia
8568,7099,1,711203,f,Hl.m. Praha,Prague
8571,7101,54,351026,m,Brno - mesto,south Moravia
8598,7123,64,571231,f,Zlin,south Moravia
8610,7133,1,480502,f,Hl.m. Praha,Prague
8615,7136,12,390413,f,Pribram,central Bohemia
8636,7156,71,411112,f,Novy Jicin,north Moravia
8661,7176,1,540511,f,Hl.m. Praha,Prague
8666,7180,7,710828,f,Melnik,central Bohemia
8667,7181,77,670212,f,Vsetin,north Moravia
8670,7184,5,430107,f,Kolin,central Bohemia
8677,7190,49,550814,m,Semily,east Bohemia
8692,7203,71,530707,f,Novy Jicin,north Moravia
8726,7231,10,530810,m,Praha - vychod,central Bohemia
8737,7240,17,480411,f,Pelhrimov,south Bohemia
8764,7262,70,400707,f,Karvina,north Moravia
8777,7274,11,530411,f,Praha - zapad,central Bohemia
9173,7401,1,450204,m,Hl.m. Praha,Prague
9196,7418,21,390423,f,Tabor,south Bohemia
9202,7424,68,620209,m,Frydek - Mistek,north Moravia
9217,7437,19,400130,f,Prachatice,south Bohemia
9226,7445,64,391225,f,Zlin,south Moravia
9231,7449,1,720924,f,Hl.m. Praha,Prague
9236,7454,4,560507,f,Kladno,central Bohemia
9250,7465,1,630114,m,Hl.m. Praha,Prague
9273,7485,39,550826,f,Most,north Bohemia
9276,7487,4,461106,m,Kladno,central Bohemia
9313,7520,9,600417,f,Nymburk,central Bohemia
9316,7523,63,581026,f,Vyskov,south Moravia
9340,7542,54,670822,m,Brno - mesto,south Moravia
9346,7546,43,721210,m,Hradec Kralove,east Bohemia
9362,7559,56,730719,f,Breclav,south Moravia
9366,7562,72,750626,m,Olomouc,north Moravia
9370,7565,59,751220,m,Kromeriz,south Moravia
9403,7594,16,740322,m,Jindrichuv Hradec,south Bohemia
9417,7606,21,490308,m,Tabor,south Bohemia
9418,7607,1,500410,m,Hl.m. Praha,Prague
9427,7614,62,701109,f,Uherske Hradiste,south Moravia
9433,7618,72,450322,f,Olomouc,north Moravia
9450,7632,68,431011,f,Frydek - Mistek,north Moravia
9456,7636,40,411207,f,Teplice,north Bohemia
9457,7637,46,780926,m,Nachod,east Bohemia
9505,7674,1,580821,m,Hl.m. Praha,Prague
9546,7713,50,551102,f,Svitavy,east Bohemia
9555,7721,13,470515,f,Rakovnik,central Bohemia
9569,7733,19,500718,f,Prachatice,south Bohemia
9582,7745,2,420414,f,Benesov,central Bohemia
9593,7753,74,680128,f,Ostrava - mesto,north Moravia
9606,7765,52,490216,m,Usti nad Orlici,east Bohemia
9611,7769,23,580527,m,Cheb,west Bohemia
9616,7774,74,620919,m,Ostrava - mesto,north Moravia
9641,7795,64,450126,m,Zlin,south Moravia
9663,7815,19,450924,m,Prachatice,south Bohemia
9670,7819,38,480504,m,Louny,north Bohemia
9675,7824,60,700219,f,Prostejov,south Moravia
9680,7828,36,770821,m,Liberec,north Bohemia
9702,7844,1,511116,f,Hl.m. Praha,Prague
9715,7857,75,771130,f,Prerov,north Moravia
9717,7859,52,521110,f,Usti nad Orlici,east Bohemia
9721,7861,34,541205,m,Chomutov,north Bohemia
9755,7890,23,510605,f,Cheb,west Bohemia
9760,7894,27,690217,m,Plzen - jih,west Bohemia
9775,7907,70,600623,m,Karvina,north Moravia
9798,7926,69,500302,f,Jesenik,north Moravia
9820,7944,59,680121,f,Kromeriz,south Moravia
9833,7957,51,640921,m,Trutnov,east Bohemia
9844,7965,55,450803,m,Brno - venkov,south Moravia
9846,7966,54,670701,f,Brno - mesto,south Moravia
9872,7990,9,670317,f,Nymburk,central Bohemia
9880,7997,10,701210,f,Praha - vychod,central Bohemia
9914,8026,36,421208,m,Liberec,north Bohemia
9915,8027,44,670710,m,Chrudim,east Bohemia
9929,8038,47,670719,f,Pardubice,east Bohemia
9930,8039,9,720623,m,Nymburk,central Bohemia
9933,8041,1,411015,m,Hl.m. Praha,Prague
9945,8051,1,680414,f,Hl.m. Praha,Prague
9973,8073,24,451003,f,Karlovy Vary,west Bohemia
9987,8085,73,500619,f,Opava,north Moravia
9995,8092,54,580707,m,Brno - mesto,south Moravia
9997,8094,67,620607,m,Bruntal,north Moravia
10023,8114,59,730320,f,Kromeriz,south Moravia
10040,8127,37,681030,f,Litomerice,north Bohemia
10043,8129,45,651029,m,Jicin,east Bohemia
10046,8132,5,460917,f,Kolin,central Bohemia
10066,8149,64,630523,f,Zlin,south Moravia
10070,8153,9,740423,m,Nymburk,central Bohemia
10075,8158,48,640701,m,Rychnov nad Kneznou,east Bohemia
10076,8159,26,691225,f,Plzen - mesto,west Bohemia
10090,8169,29,800314,f,Rokycany,west Bohemia
10095,8173,11,760206,f,Praha - zapad,central Bohemia
10145,8212,52,650725,f,Usti nad Orlici,east Bohemia
10159,8225,50,380106,m,Svitavy,east Bohemia
10198,8260,31,760524,m,Tachov,west Bohemia
10200,8261,13,800216,f,Rakovnik,central Bohemia
10209,8268,59,751027,m,Kromeriz,south Moravia
10269,8316,70,400511,f,Karvina,north Moravia
10273,8320,51,580927,f,Trutnov,east Bohemia
10275,8321,77,700125,f,Vsetin,north Moravia
10282,8327,1,790619,m,Hl.m. Praha,Prague
10287,8330,48,620903,f,Rychnov nad Kneznou,east Bohemia
10303,8341,64,620405,m,Zlin,south Moravia
10350,8377,29,610914,f,Rokycany,west Bohemia
10355,8381,14,760710,f,Ceske Budejovice,south Bohemia
10382,8405,20,650217,f,Strakonice,south Bohemia
10389,8411,20,430815,f,Strakonice,south Bohemia
10459,8475,4,640809,f,Kladno,central Bohemia
10475,8489,19,480828,f,Prachatice,south Bohemia
10479,8492,2,551020,f,Benesov,central Bohemia
10492,8505,70,371111,m,Karvina,north Moravia
10510,8519,23,450126,f,Cheb,west Bohemia
10517,8523,54,800912,f,Brno - mesto,south Moravia
10528,8533,47,520216,f,Pardubice,east Bohemia
10543,8547,14,450223,f,Ceske Budejovice,south Bohemia
10555,8558,1,351215,m,Hl.m. Praha,Prague
10563,8564,68,490107,m,Frydek - Mistek,north Moravia
10566,8566,74,421109,f,Ostrava - mesto,north Moravia
10636,8625,64,710803,m,Zlin,south Moravia
10639,8628,2,540129,m,Benesov,central Bohemia
10654,8639,46,620716,f,Nachod,east Bohemia
10662,8645,60,490825,f,Prostejov,south Moravia
10702,8680,17,380503,m,Pelhrimov,south Bohemia
10714,8688,66,460331,f,Zdar nad Sazavou,south Moravia
10746,8713,53,710804,m,Blansko,south Moravia
10777,8742,70,800127,f,Karvina,north Moravia
10798,8759,1,800323,f,Hl.m. Praha,Prague
10813,8772,1,790513,f,Hl.m. Praha,Prague
10818,8776,64,720804,m,Zlin,south Moravia
10828,8784,1,571123,f,Hl.m. Praha,Prague
10912,8856,15,630109,m,Cesky Krumlov,south Bohemia
10960,8896,28,420220,m,Plzen - sever,west Bohemia
10963,8899,1,440615,m,Hl.m. Praha,Prague
10987,8919,62,611003,f,Uherske Hradiste,south Moravia
10997,8926,1,720206,f,Hl.m. Praha,Prague
11004,8931,63,471116,m,Vyskov,south Moravia
11008,8934,51,690519,f,Trutnov,east Bohemia
11034,8957,1,720219,m,Hl.m. Praha,Prague
11050,8972,70,570504,f,Karvina,north Moravia
11063,8982,64,551104,f,Zlin,south Moravia
11083,8998,61,531017,m,Trebic,south Moravia
11093,9006,40,590129,m,Teplice,north Bohemia
11105,9017,70,570201,f,Karvina,north Moravia
11114,9024,1,520726,m,Hl.m. Praha,Prague
11121,9030,72,710410,f,Olomouc,north Moravia
11123,9031,47,480129,m,Pardubice,east Bohemia
11126,9034,1,650122,f,Hl.m. Praha,Prague
11130,9037,1,610408,f,Hl.m. Praha,Prague
11136,9041,1,440727,f,Hl.m. Praha,Prague
11147,9051,5,720712,f,Kolin,central Bohemia
11149,9052,43,650714,m,Hradec Kralove,east Bohemia
11195,9093,47,531205,m,Pardubice,east Bohemia
11208,9104,10,570305,f,Praha - vychod,central Bohemia
11250,9138,26,460923,f,Plzen - mesto,west Bohemia
11252,9140,32,651208,f,Ceska Lipa,north Bohemia
11266,9153,9,380925,m,Nymburk,central Bohemia
11271,9156,18,371208,m,Pisek,south Bohemia
11274,9159,64,690414,m,Zlin,south Moravia
11286,9167,56,401127,f,Breclav,south Moravia
11304,9179,28,601020,f,Plzen - sever,west Bohemia
11314,9188,45,360602,m,Jicin,east Bohemia
11319,9192,1,420414,f,Hl.m. Praha,Prague
11327,9199,72,471021,m,Olomouc,north Moravia
11329,9201,69,610131,f,Jesenik,north Moravia
11331,9203,70,441214,f,Karvina,north Moravia
11337,9208,29,690403,m,Rokycany,west Bohemia
11359,9225,11,720820,m,Praha - zapad,central Bohemia
11362,9227,51,660111,f,Trutnov,east Bohemia
11371,9235,37,411104,f,Litomerice,north Bohemia
11372,9236,11,610928,m,Praha - zapad,central Bohemia
11379,9241,74,520528,m,Ostrava - mesto,north Moravia
11381,9242,57,790726,f,Hodonin,south Moravia
11405,9263,68,640729,f,Frydek - Mistek,north Moravia
11409,9265,1,800502,f,Hl.m. Praha,Prague
11461,9307,68,740708,m,Frydek - Mistek,north Moravia
11491,9333,36,580516,f,Liberec,north Bohemia
11497,9337,30,590717,f,Sokolov,west Bohemia
11516,9353,59,381109,m,Kromeriz,south Moravia
11545,9377,1,660122,f,Hl.m. Praha,Prague
11574,9403,1,440420,f,Hl.m. Praha,Prague
11596,9422,70,401204,f,Karvina,north Moravia
11598,9424,54,770923,f,Brno - mesto,south Moravia
11609,9433,59,570211,m,Kromeriz,south Moravia
11637,9455,73,510612,m,Opava,north Moravia
11662,9472,1,720403,m,Hl.m. Praha,Prague
11676,9484,5,430312,f,Kolin,central Bohemia
11683,9491,7,800128,m,Melnik,central Bohemia
11685,9493,64,650723,f,Zlin,south Moravia
11686,9494,21,481018,f,Tabor,south Bohemia
11701,9504,9,490414,m,Nymburk,central Bohemia
11709,9510,1,610803,m,Hl.m. Praha,Prague
11713,9513,59,510411,f,Kromeriz,south Moravia
11732,9528,19,570520,f,Prachatice,south Bohemia
11754,9548,62,661103,m,Uherske Hradiste,south Moravia
11755,9549,4,450716,f,Kladno,central Bohemia
11768,9560,1,710912,f,Hl.m. Praha,Prague
11794,9583,31,701007,f,Tachov,west Bohemia
11804,9591,74,441212,m,Ostrava - mesto,north Moravia
11851,9627,65,700402,m,Znojmo,south Moravia
11855,9631,11,571201,m,Praha - zapad,central Bohemia
11857,9633,70,520826,m,Karvina,north Moravia
11860,9635,70,250830,f,Karvina,north Moravia
11866,9640,1,370902,m,Hl.m. Praha,Prague
11873,9645,38,631120,f,Louny,north Bohemia
11874,9646,1,690119,m,Hl.m. Praha,Prague
11886,9656,61,410913,f,Trebic,south Moravia
11906,9673,76,441203,m,Sumperk,north Moravia
11911,9677,8,391024,m,Mlada Boleslav,central Bohemia
11943,9703,68,610709,m,Frydek - Mistek,north Moravia
11947,9707,70,640529,m,Karvina,north Moravia
11976,9730,54,391027,f,Brno - mesto,south Moravia
11978,9731,54,711009,m,Brno - mesto,south Moravia
12003,9750,74,760623,m,Ostrava - mesto,north Moravia
12050,9790,52,430530,m,Usti nad Orlici,east Bohemia
12079,9814,64,720812,f,Zlin,south Moravia
12092,9826,68,770515,m,Frydek - Mistek,north Moravia
12095,9828,11,390227,m,Praha - zapad,central Bohemia
12102,9833,20,680907,f,Strakonice,south Bohemia
12133,9859,27,640626,f,Plzen - jih,west Bohemia
12144,9869,12,801123,m,Pribram,central Bohemia
12163,9883,1,540616,m,Hl.m. Praha,Prague
12181,9897,1,610819,m,Hl.m. Praha,Prague
