"","account_id","max_credit","avg_credit","min_credit","max_withdrawal","avg_withdrawal","min_withdrawal","avg_amount","avg_balance","max_balance","min_balance","disp_id","client_id","type","birthday","gender","age_range","district_id","name","region"
"2700",3674,43694,11783.8816326531,1.7,35200,8414.98032786885,14.6,582.694545454546,47420.8418181818,140228.7,1000,4428,4428,"OWNER",540309,"m","50_60",38,"Louny","north Bohemia"
"2701",3675,69148,24517.5720430108,63.8,72600,11740.2505263158,14.6,174.864310954064,58207.9212014134,126802.9,700,4429,4429,"OWNER",450402,"m","40_50",64,"Zlin","south Moravia"
"2702",3676,4979,3116.98,53.8,5600,2318.4,14.6,701.255555555556,14813.7277777778,25265.6,1100,4431,4431,"OWNER",300930,"m","30_40",58,"Jihlava","south Moravia"
"2703",3677,3425,1696.26451612903,10.8,4400,1161.44571428571,14.6,180.812121212121,15464.7515151515,20477.2,400,4432,4432,"OWNER",640314,"f","60_70",1,"Hl.m. Praha","Prague"
"2704",3678,13352,4591.91166666667,16.7,9500,3325.35189873418,14.6,92.1719424460432,18632.9338129496,39616.2,800,4433,4433,"OWNER",680222,"m","60_70",1,"Hl.m. Praha","Prague"
"2705",3679,25862,8397.54444444444,50.4,16300,4999.71891891892,14.6,652.2515625,32404.7734375,62903.5,800,4434,4434,"OWNER",640329,"m","60_70",64,"Zlin","south Moravia"
"2706",3680,5800,3509.37647058824,67.9,4800,1291.44615384615,14.6,606.553488372093,26320.4209302326,33968.4,1000,4436,4436,"OWNER",200428,"m","20_30",27,"Plzen - jih","west Bohemia"
"2707",3682,8400,2379.06306306306,16,14080,1906.22833333333,14.6,152.937662337662,30611.2467532468,44005.9,200,4439,4439,"OWNER",750325,"m","70_80",70,"Karvina","north Moravia"
"2708",3683,35139,12703.0432098765,63.9,41440,6561.98356164384,14.6,312.321145374449,55438.149339207,99595.4,1000,4440,4440,"OWNER",481226,"m","40_50",33,"Decin","north Bohemia"
"2709",3684,6710,3365.84927536232,24.1,6700,1891.69369369369,14.6,123.697777777778,22996.6016666667,35583.2,1100,4442,4442,"OWNER",210429,"f","20_30",23,"Cheb","west Bohemia"
"2710",3687,17916,6449.05063291139,35.7,16000,3702.9064516129,14.6,247.855172413793,39603.2502463054,66057.9,900,4446,4446,"OWNER",501011,"f","50_60",71,"Novy Jicin","north Moravia"
"2711",3688,22887,8294.99743589744,40.9,20500,5640.70740740741,14.6,203.297849462366,47291.2037634409,64954.8,1100,4448,4448,"OWNER",420502,"f","40_50",70,"Karvina","north Moravia"
"2712",3689,39195,8048.952,45.3,23900,7601.324,1.5,223.814,31892.998,74064.2,-1483.8,4449,4449,"OWNER",491108,"m","40_50",8,"Mlada Boleslav","central Bohemia"
"2713",3690,23571,7030.14,34,6700,6700,6700,4741.78333333333,23171.95,35005,900,4450,4450,"OWNER",490105,"f","40_50",67,"Bruntal","north Moravia"
"2714",3691,6540,3393.63222222222,39.1,10900,2011.25673758865,14.6,94.5441558441558,24494.3584415584,35880.2,400,4451,4451,"OWNER",271019,"f","20_30",50,"Svitavy","east Bohemia"
"2715",3693,23170.5,8035.6125,2.9,32960,4603.85243902439,14.6,301.014552238806,36180.4041044776,85011.3,1000,4453,4453,"OWNER",760529,"f","70_80",61,"Trebic","south Moravia"
"2716",3694,18436,6417.47857142857,45,10200,3810.29090909091,14.6,1917.26,39383.34,54308.9,1100,4455,4455,"OWNER",760729,"m","70_80",70,"Karvina","north Moravia"
"2717",3696,33567,10521.7642857143,31.3,20100,7899.26666666667,14.6,2019.75,48112.3038461538,77660.8,800,4457,4457,"OWNER",430117,"m","40_50",1,"Hl.m. Praha","Prague"
"2718",3697,19600.5,6934.68586956522,6.9,20160,3250.59685863874,14.6,60.5197879858657,31288.6869257951,54471.3,900,4458,4458,"OWNER",501223,"f","50_60",45,"Jicin","east Bohemia"
"2719",3698,11500,2099.39166666667,3.2,1300,740,200,1264.27647058824,20893.2882352941,24399,900,4459,4459,"OWNER",620521,"f","60_70",1,"Hl.m. Praha","Prague"
"2720",3699,28939.5,10243.7505882353,66.8,21500,5502.51764705882,14.6,121.149579831933,41442.3021008403,68959,600,4461,4461,"OWNER",570422,"f","50_60",50,"Svitavy","east Bohemia"
"2721",3701,6192,3290.37260273973,75.3,12100,1819.84695652174,14.6,164.440425531915,29341.1670212766,42721.1,800,4463,4463,"OWNER",230817,"m","20_30",76,"Sumperk","north Moravia"
"2722",3702,24508.5,8172.13695652174,49.6,19360,5150.22666666667,14.6,631.17641509434,40308.2198113208,76297.4,800,4464,4464,"OWNER",641119,"m","60_70",53,"Blansko","south Moravia"
"2723",3704,6242,3241.03043478261,26.6,12050,1766.92077922078,14.6,105.971544715447,24523.8134146341,36989.9,500,4466,4466,"OWNER",221007,"f","20_30",75,"Prerov","north Moravia"
"2724",3706,9670,3494.36956521739,26.9,6500,2990.76470588235,14.6,738.1875,26906.0575,36271.9,1000,4469,4469,"OWNER",730228,"f","70_80",8,"Mlada Boleslav","central Bohemia"
"2725",3708,11600,3026.66666666667,26,0,0,0,3026.66666666667,8782.66666666667,18160,900,4471,4471,"OWNER",750611,"f","70_80",64,"Zlin","south Moravia"
"2726",3709,17157,6054.24347826087,38.5,13100,2476.59,14.6,637.84126984127,36010.1238095238,52078.8,500,4472,4472,"OWNER",650725,"m","60_70",74,"Ostrava - mesto","north Moravia"
"2727",3710,17322,6132.91063829787,12.5,14700,3478.06486486486,14.6,255.123966942149,29685.9561983471,48434.4,600,4473,4473,"OWNER",441227,"m","40_50",1,"Hl.m. Praha","Prague"
"2728",3712,6074,3275.00784313725,66.5,6950,1879.035,14.6,127.500763358779,22416.8534351145,33266.7,900,4476,4476,"OWNER",270113,"m","20_30",3,"Beroun","central Bohemia"
"2729",3713,49146,14270.7224299065,34.5,64600,11130.2923076923,30,337.676371308017,53373.558649789,133521.4,800,4477,4477,"OWNER",570118,"m","50_60",14,"Ceske Budejovice","south Bohemia"
"2730",3714,49239,12286.8430769231,88.9,48900,4438.46242774567,30,129.373109243697,49500.7697478992,112202.2,800,4479,4479,"OWNER",580724,"f","50_60",2,"Benesov","central Bohemia"
"2731",3717,23373,7868.61857142857,40.8,15100,5643.41075268817,14.6,159.301226993865,24656.4061349693,54663.1,400,4482,4482,"OWNER",790117,"m","70_80",56,"Breclav","south Moravia"
"2732",3718,12500,1851.79620253165,35.6,5400,1127.42803738318,14.6,137.941397849462,22381.8629032258,29591.1,900,4483,4483,"OWNER",660829,"f","60_70",63,"Vyskov","south Moravia"
"2733",3720,5657,2965.29875,12.8,8500,1627.7867768595,14.6,200.306965174129,27900.3129353234,41156.6,800,4485,4485,"OWNER",190720,"m","10_20",36,"Liberec","north Bohemia"
"2734",3721,3391,2050.64117647059,46.6,2128,685.219047619048,14.6,538.718421052632,17287.2315789474,20893.3,500,4487,4487,"OWNER",740814,"m","70_80",22,"Domazlice","west Bohemia"
"2735",3723,49485,6582.36315789474,4.7,19800,4278.03636363636,14.6,2600.21666666667,38306.8566666667,79312.8,700,4491,4491,"OWNER",770713,"f","70_80",2,"Benesov","central Bohemia"
"2736",3725,25489.5,8875.08684210526,57.8,16900,4962.92203389831,14.6,458.153608247423,33075.2948453608,54970.9,800,4493,4493,"OWNER",471005,"m","40_50",33,"Decin","north Bohemia"
"2737",3726,48118,16968.8153846154,108.5,39200,12114.6,14.6,2427.10769230769,58807.5923076923,115658.5,400,4494,4494,"OWNER",521109,"m","50_60",54,"Brno - mesto","south Moravia"
"2738",3727,19044,6655.99583333333,32.2,14300,3281.24864864865,14.6,628.486885245902,32759.4491803279,55629.2,600,4495,4495,"OWNER",790411,"m","70_80",66,"Zdar nad Sazavou","south Moravia"
"2739",3728,16820,5912.36666666667,36.4,15700,4777.88985507246,14.6,194.322480620155,28903.684496124,47107.8,1000,4496,4496,"OWNER",710219,"m","70_80",10,"Praha - vychod","central Bohemia"
"2740",3729,4412,2423.85405405405,59.3,3760,1584.88510638298,14.6,180.869047619048,17588.1083333333,25417.8,300,4498,4498,"OWNER",311228,"m","30_40",31,"Tachov","west Bohemia"
"2741",3730,5152,2595.08245614035,14.1,13950,1569.49189189189,14.6,242.574809160305,26356.9778625954,36546.3,800,4500,4500,"OWNER",240812,"m","20_30",17,"Pelhrimov","south Bohemia"
"2742",3731,2962,1997.81818181818,2.1,1974,715.971428571429,14.6,942.455555555556,13637.5111111111,17388.3,1100,4501,4501,"OWNER",470318,"f","40_50",70,"Karvina","north Moravia"
"2743",3733,37779,11059.5125,67.2,23800,16566.6666666667,9900,3525.1,38473.6818181818,72090.2,1000,4504,4504,"OWNER",651124,"f","60_70",33,"Decin","north Bohemia"
"2744",3734,10000,2808.24615384615,18.4,29100,2333.16694214876,14.6,43.3084444444444,25871.3315555556,37486.9,1000,4506,4506,"OWNER",541130,"f","50_60",43,"Hradec Kralove","east Bohemia"
"2745",3735,49533,19153.7266666667,6.6,56600,11231.1458333333,14.6,455.34358974359,59529.2237179487,141990.4,300,4507,4507,"OWNER",700803,"m","70_80",1,"Hl.m. Praha","Prague"
"2746",3736,6963,3375.13529411765,24.6,3500,1823.84,14.6,1449.58888888889,30452.8777777778,43394.6,1000,4508,4508,"OWNER",211114,"m","20_30",54,"Brno - mesto","south Moravia"
"2747",3737,6852,3420.46222222222,28.9,10100,1598.16202531646,14.6,223.112903225806,26174.3717741935,38940.5,1100,4510,4510,"OWNER",381228,"f","30_40",34,"Chomutov","north Bohemia"
"2748",3738,30501,10875.8214285714,62.3,23000,6452.74222222222,14.6,193.830136986301,43110.7767123288,73193.8,700,4511,4511,"OWNER",450427,"f","40_50",51,"Trutnov","east Bohemia"
"2749",3741,9513,3571.30909090909,31.4,3700,2350,1000,2660.33846153846,22937.0923076923,38152.7,800,4514,4514,"OWNER",401225,"m","40_50",65,"Znojmo","south Moravia"
"2750",3743,31335,10599.675,31.7,24700,6152.1,14.6,548.61,35567.172,65958.9,600,4516,4516,"OWNER",610927,"f","60_70",1,"Hl.m. Praha","Prague"
"2751",3745,39387,13186.8835164835,94.9,22700,5910.68167539267,14.6,252.00780141844,53204.4769503546,96432.5,900,4518,4518,"OWNER",520404,"f","50_60",5,"Kolin","central Bohemia"
"2752",3746,28538,10315.0533333333,102.6,14300,5145.83157894737,14.6,1675.14705882353,53937.2088235294,77671.3,1000,4519,4519,"OWNER",511031,"f","50_60",70,"Karvina","north Moravia"
"2753",3747,12861,4596.96,36.1,8700,2751.296,14.6,514.595555555556,26122.8488888889,41703.3,1100,4520,4520,"OWNER",570628,"f","50_60",1,"Hl.m. Praha","Prague"
"2754",3748,3192,1701.98734177215,40.3,7800,758.915231788079,14.6,86.3513043478261,16578.4291304348,21432.2,1000,4521,4521,"OWNER",430909,"m","40_50",1,"Hl.m. Praha","Prague"
"2755",3749,35169,10932.03,81.4,23100,18066.6666666667,13300,4240.02307692308,41266.7307692308,78003.2,800,4522,4522,"OWNER",501101,"f","50_60",68,"Frydek - Mistek","north Moravia"
"2756",3750,30349.5,10718.8136363636,46.9,22100,5811.816,14.6,300.349579831933,31034.1142857143,62679.3,1000,4524,4524,"OWNER",570714,"m","50_60",77,"Vsetin","north Moravia"
"2757",3751,29954,10592.8654320988,50.4,28800,4766.94285714286,14.6,92.996484375,36822.0421875,66004.3,1100,4526,4526,"OWNER",700424,"f","70_80",9,"Nymburk","central Bohemia"
"2758",3752,25603.5,8607.3,24,13400,8550,300,3328.13076923077,35538.0461538462,56498.4,200,4527,4527,"OWNER",630204,"f","60_70",1,"Hl.m. Praha","Prague"
"2759",3753,5937,3182.29523809524,23.4,6200,1638.16875,14.6,271.82641509434,26895.3433962264,36628.9,900,4528,4528,"OWNER",220109,"m","20_30",28,"Plzen - sever","west Bohemia"
"2760",3754,44342,14909.7588235294,48.2,34800,6209.08108108108,30,439.442592592593,44948.6259259259,94207.7,900,4529,4529,"OWNER",760916,"m","70_80",37,"Litomerice","north Bohemia"
"2761",3755,48659,19993.4911764706,35,51300,15730.2578947368,14.6,1139.29027777778,58226.3125,141090.9,200,4531,4531,"OWNER",640625,"f","60_70",64,"Zlin","south Moravia"
"2762",3756,49906,11987.8152542373,65.5,62400,8682.12820512821,30,219.526277372263,46508.0627737226,170755.2,400,4532,4532,"OWNER",531009,"m","50_60",39,"Most","north Bohemia"
"2763",3758,9021,3345.22631578947,25,11600,2538.84571428571,14.6,524.095890410959,29783.1452054795,46148.4,800,4534,4534,"OWNER",541224,"m","50_60",38,"Louny","north Bohemia"
"2764",3759,4930,2580.50571428571,8.4,6400,1487.17454545455,14.6,94.7011111111111,18665.2705555556,31812.6,600,4535,4535,"OWNER",311203,"f","30_40",1,"Hl.m. Praha","Prague"
"2765",3760,49992,15347.8431192661,22.2,62600,11421.3734265734,14.6,157.375,53106.8880952381,169292.1,1000,4536,4536,"OWNER",471014,"m","40_50",44,"Chrudim","east Bohemia"
"2766",3763,15424,5366.01111111111,24.5,13700,2772.93559322034,14.6,311.296842105263,27543.0705263158,48225.4,800,4539,4539,"OWNER",421212,"m","40_50",55,"Brno - venkov","south Moravia"
"2767",3764,12300,2287.83333333333,14,8400,1539.5625,14.6,486.705882352941,31348.5588235294,41497.5,900,4540,4540,"OWNER",360116,"m","30_40",69,"Jesenik","north Moravia"
"2768",3765,3106,1853,600,0,0,0,1853,2153,3706,600,4541,4541,"OWNER",710302,"f","70_80",32,"Ceska Lipa","north Bohemia"
"2769",3766,28931,5287.18333333333,61.1,0,0,0,5287.18333333333,26194.8833333333,31723.1,1000,4542,4542,"OWNER",540206,"m","50_60",29,"Rokycany","west Bohemia"
"2770",3767,17354,5987.87931034483,48.3,10200,3052.24761904762,14.6,640.198591549296,36289.0957746479,52613.1,600,4543,4543,"OWNER",411201,"m","40_50",1,"Hl.m. Praha","Prague"
"2771",3769,6851,3510.84285714286,36.3,5800,2037.21538461538,14.6,839.555555555556,22522.562962963,32019.9,700,4545,4545,"OWNER",360120,"f","30_40",3,"Beroun","central Bohemia"
"2772",3770,27134,9163.02571428571,38.4,45760,6462.87142857143,14.6,639.809090909091,40760.8753246753,73117.1,200,4546,4546,"OWNER",510420,"f","50_60",23,"Cheb","west Bohemia"
"2773",3771,43995,6982.82876712329,81.2,59700,5470.49438202247,14.6,141.188271604938,37690.1679012346,107758.3,700,4547,4547,"OWNER",431230,"f","40_50",22,"Domazlice","west Bohemia"
"2774",3772,35361,12781.5,52,27100,7677.08717948718,14.6,692.334848484849,45177.1560606061,77177.6,1100,4548,4548,"OWNER",580105,"m","50_60",7,"Melnik","central Bohemia"
"2775",3774,19410,6682.74,5.9,17600,8900,1200,3086.72307692308,31964.1923076923,57567.8,300,4550,4550,"OWNER",421017,"f","40_50",72,"Olomouc","north Moravia"
"2776",3775,6136,3224.23333333333,27.9,11300,1643.31549295775,14.6,124.717937219731,19830.2937219731,30980,300,4551,4551,"OWNER",240429,"m","20_30",19,"Prachatice","south Bohemia"
"2777",3776,34662,10431.0666666667,61.6,17500,17500,17500,6440.91428571429,33290.7428571429,62431.6,1000,4553,4553,"OWNER",450223,"f","40_50",1,"Hl.m. Praha","Prague"
"2778",3777,3223,1763.26976744186,53.2,5910,637.809195402299,14.6,156.393846153846,18979.3323076923,25560.1,200,4554,4554,"OWNER",370724,"m","30_40",70,"Karvina","north Moravia"
"2779",3778,34197,12213.3488372093,86.7,46240,6234.8076433121,14.6,294.169547325103,59914.7358024691,98717.3,1100,4555,4555,"OWNER",600807,"m","60_70",52,"Usti nad Orlici","east Bohemia"
"2780",3779,17106,5748.98717948718,56.8,12100,2239.78227848101,14.6,400.573728813559,43348.3186440678,60537.3,200,4556,4556,"OWNER",700531,"m","70_80",74,"Ostrava - mesto","north Moravia"
"2781",3780,6272,3303.992,18.4,9200,1734.51,14.6,203.375384615385,18479.6215384615,29960.4,300,4557,4557,"OWNER",321024,"f","30_40",44,"Chrudim","east Bohemia"
"2782",3781,36049.5,12823.1741935484,21.4,47040,7380.66621621622,14.6,415.836514522822,57858.1560165975,106397.8,800,4559,4559,"OWNER",580309,"f","50_60",31,"Tachov","west Bohemia"
"2783",3783,13312.5,4895.05666666667,9.1,27520,3472.33529411765,14.6,449.8796875,29657.125,46189.3,300,4561,4561,"OWNER",680629,"f","60_70",40,"Teplice","north Bohemia"
"2784",3784,11122,3905.9,20.8,9100,2325.63125,14.6,526.086440677966,22653.193220339,39892.2,400,4562,4562,"OWNER",651011,"m","60_70",25,"Klatovy","west Bohemia"
"2785",3785,35763,12701.4521276596,28.4,40000,6587.10414201183,14.6,306.904562737643,62316.3950570342,120692.7,200,4563,4563,"OWNER",710725,"f","70_80",10,"Praha - vychod","central Bohemia"
"2786",3786,49767,14385.4821782178,20.3,58600,9681.75931034483,3.1,199.506504065041,43372.5142276423,147974.6,-1497.1,4565,4565,"OWNER",480303,"m","40_50",21,"Tabor","south Bohemia"
"2787",3787,31425,11261.7063829787,34.8,23400,5789.69655172414,14.6,191.019402985075,47062.627238806,78718.6,800,4567,4567,"OWNER",370212,"m","30_40",70,"Karvina","north Moravia"
"2788",3788,40359,2210.74580645161,5.9,21800,2595.38545454545,14.6,215.747924528302,38713.8739622642,81375.8,300,4568,4568,"OWNER",820426,"m","80_90",70,"Karvina","north Moravia"
"2789",3789,37099,12212.5888888889,44,28500,14250,1500,4070.25384615385,45972.6076923077,78673.9,500,4569,4569,"OWNER",710709,"f","70_80",6,"Kutna Hora","central Bohemia"
"2790",3791,41520,13958.9666666667,98.1,28300,7341.96666666667,30,645.883333333333,45519.35625,76276.1,400,4571,4571,"OWNER",671107,"m","60_70",1,"Hl.m. Praha","Prague"
"2791",3792,5277,2649.58915662651,15,4000,1650.71129032258,14.6,73.563768115942,19560.3352657005,27783.6,300,4572,4572,"OWNER",360521,"f","30_40",10,"Praha - vychod","central Bohemia"
"2792",3793,16758,5674.92142857143,9.3,9500,4285.56363636364,14.6,1292.308,30920.964,46780.1,300,4573,4573,"OWNER",551012,"f","50_60",5,"Kolin","central Bohemia"
"2793",3795,28665,9838.58,45.7,22200,6147.55555555556,14.6,655.055319148936,36015.9382978723,62449.1,900,4575,4575,"OWNER",640920,"f","60_70",36,"Liberec","north Bohemia"
"2794",3796,23362,8134.05,21.2,24000,4394.32101910828,14.6,234.635341365462,37970.3357429719,67106.1,400,4576,4576,"OWNER",580627,"m","50_60",53,"Blansko","south Moravia"
"2795",3797,9100,1164.15128205128,3.1,3000,1666.66666666667,300,633.372916666667,25006.2479166667,31200.2,1000,4577,4577,"OWNER",490725,"f","40_50",64,"Zlin","south Moravia"
"2796",3799,24096,8335.33333333333,10,300,300,300,6176.5,18824.5,24996,900,4579,4579,"OWNER",390701,"f","30_40",74,"Ostrava - mesto","north Moravia"
"2797",3800,11090,4159.6875,31.4,6200,3900,1600,2547.75,18377.6,31581.1,900,4580,4580,"OWNER",441124,"f","40_50",30,"Sokolov","west Bohemia"
"2798",3801,32926,11054.2,33.3,26700,10814.3555555556,14.6,2107.97272727273,39558.1954545455,72870.1,200,4581,4581,"OWNER",560616,"f","50_60",1,"Hl.m. Praha","Prague"
"2799",3802,4914,3061.14615384615,3.4,5800,1672.2,14.6,789.14,19909.448,26541.2,200,4582,4582,"OWNER",181012,"m","10_20",44,"Chrudim","east Bohemia"
"2800",3803,11674,3901.59655172414,10.5,23400,3449.208,14.6,498.446296296296,21840.6444444444,43692.1,1100,4583,4583,"OWNER",410824,"f","40_50",61,"Trebic","south Moravia"
"2801",3804,47436,16674.8104166667,106.4,31800,6471.39482758621,14.6,303.104268292683,49291.8225609756,86343.2,13097.7,4584,4584,"OWNER",490624,"f","40_50",7,"Melnik","central Bohemia"
"2802",3805,17745,6118.3776119403,41.4,15200,3656.74117647059,14.6,218.601775147929,34794.5775147929,54711.6,1000,4585,4585,"OWNER",480910,"f","40_50",9,"Nymburk","central Bohemia"
"2803",3806,33852,11521.3111111111,47.9,21700,6707.18333333333,14.6,1105.02857142857,47429.9666666667,70301.4,200,4587,4587,"OWNER",780506,"f","70_80",36,"Liberec","north Bohemia"
"2804",3807,29298,10207.4294117647,65.6,18800,5998.84081632653,14.6,639.872289156626,53116.5614457831,75754.4,1000,4588,4588,"OWNER",761105,"f","70_80",53,"Blansko","south Moravia"
"2805",3808,23688,8329.95232558139,39.4,34880,3547.646875,14.6,126.718345323741,32806.6111510791,62388.9,500,4589,4589,"OWNER",760915,"f","70_80",38,"Louny","north Bohemia"
"2806",3809,15570,5500.625,32.5,0,0,0,5500.625,15385.625,22002.5,1000,4590,4590,"OWNER",360317,"m","30_40",1,"Hl.m. Praha","Prague"
"2807",3810,6541,3421.98857142857,29.4,11300,1898.28235294118,14.6,266.944186046512,23556.5162790698,34339.9,500,4591,4591,"OWNER",330819,"m","30_40",43,"Hradec Kralove","east Bohemia"
"2808",3811,8400,2916.82857142857,10.8,0,0,0,2916.82857142857,12694.4571428571,20417.8,800,4592,4592,"OWNER",550329,"f","50_60",1,"Hl.m. Praha","Prague"
"2809",3812,4980,2715.54651162791,48.8,8300,1396.98983050847,14.6,336.726470588235,23826.2215686275,36796.9,400,4593,4593,"OWNER",320703,"m","30_40",72,"Olomouc","north Moravia"
"2810",3814,11100,3030,300,1200,1000,800,2100,19407.6923076923,27300,900,4596,4596,"OWNER",730831,"f","70_80",74,"Ostrava - mesto","north Moravia"
"2811",3815,44322,15022.2875,154.6,60600,12485.208,14.6,987.851020408163,53559.1265306122,101205.5,400,4597,4597,"OWNER",520519,"f","50_60",1,"Hl.m. Praha","Prague"
"2812",3816,9800,3612.5,100,2000,2000,2000,2988.88888888889,18577.7777777778,26900,400,4598,4598,"OWNER",410412,"f","40_50",25,"Klatovy","west Bohemia"
"2813",3817,14691,5039.09615384615,28.1,9200,3267.06111111111,14.6,216.166129032258,25363.0080645161,40529.3,700,4600,4600,"OWNER",670313,"m","60_70",70,"Karvina","north Moravia"
"2814",3818,26049,9136.69504950495,55.8,20480,3297.2920754717,14.6,133.944808743169,42826.8918032787,75835.2,600,4601,4601,"OWNER",350402,"m","30_40",74,"Ostrava - mesto","north Moravia"
"2815",3819,15980,4933.875,55.5,0,0,0,4933.875,14198.875,19735.5,700,4603,4603,"OWNER",460726,"f","40_50",69,"Jesenik","north Moravia"
"2816",3820,18122,6082.72674418605,51.6,20960,3811.2304,14.6,221.377725118483,36597.6071090047,65842.4,700,4604,4604,"OWNER",681002,"m","60_70",1,"Hl.m. Praha","Prague"
